district,latitude,longitude,date,year,cases
Tiruvannamalai,11.975069982513673,80.33873216325708,2024-06-24,2024,12
Virudhunagar,8.479253000752081,80.0074729531343,2024-02-01,2024,16
Ariyalur,12.305881205692778,76.62231682841326,2024-05-07,2024,13
Erode,12.22226401305712,80.06453910782892,2025-09-01,2025,10
Mayiladuthurai,12.511186625404672,78.71974466077558,2018-11-12,2018,15
Ariyalur,12.305881205692778,76.62231682841326,2012-11-19,2012,14
Madurai,10.184734806512786,77.18063412427139,2016-06-19,2016,11
Chengalpattu,10.971775155436356,80.06195662124445,2014-11-12,2014,6
Tiruchirappalli,10.494646628898746,79.3199696545924,2019-12-02,2019,12
Tiruvannamalai,11.975069982513673,80.33873216325708,2016-12-27,2016,15
Tiruvarur,9.364422817745872,79.0479597862676,2017-06-26,2017,17
Vellore,8.22596513178947,78.98801287255277,2021-05-01,2021,13
Tirunelveli,11.364535836693786,78.9978185573482,2023-05-25,2023,12
Sivaganga,9.82810637090627,77.21275160084942,2019-09-14,2019,18
Thoothukudi,10.745965039564158,79.87680787016569,2024-11-27,2024,10
Tirunelveli,11.364535836693786,78.9978185573482,2019-08-17,2019,14
Erode,12.22226401305712,80.06453910782892,2025-08-25,2025,10
Krishnagiri,8.952412058033609,79.96754407478385,2024-09-03,2024,14
Chengalpattu,10.971775155436356,80.06195662124445,2025-05-23,2025,11
Cuddalore,11.398891248278582,78.96890626302286,2022-05-01,2022,13
Tiruchirappalli,10.494646628898746,79.3199696545924,2023-06-23,2023,18
Coimbatore,13.19639313368383,78.14988766209166,2025-11-14,2025,12
Tiruvarur,9.364422817745872,79.0479597862676,2020-06-14,2020,15
Chengalpattu,10.971775155436356,80.06195662124445,2017-06-28,2017,11
Chengalpattu,10.971775155436356,80.06195662124445,2022-03-26,2022,14
Dharmapuri,11.620204042032553,77.98810758995262,2016-03-07,2016,8
Dindigul,11.71587791882988,77.4615963417431,2020-07-02,2020,10
Thanjavur,9.435157103765098,78.98806423544055,2013-11-21,2013,13
Theni,11.028664171009837,79.84010167865944,2014-09-09,2014,13
Viluppuram,12.485439055348948,78.36255300160714,2021-07-17,2021,19
Nilgiris,9.741199889019123,79.47675341562179,2025-02-22,2025,12
Virudhunagar,8.479253000752081,80.0074729531343,2018-08-29,2018,7
Coimbatore,13.19639313368383,78.14988766209166,2017-09-20,2017,10
Tiruvallur,12.884005519149685,79.1581674412871,2022-06-13,2022,18
Viluppuram,12.485439055348948,78.36255300160714,2018-05-11,2018,19
Kanchipuram,12.553203369050639,76.91809803087223,2024-09-26,2024,15
Nilgiris,9.741199889019123,79.47675341562179,2017-02-26,2017,13
Namakkal,11.88168313402467,78.21006029734804,2014-01-24,2014,5
Nilgiris,9.741199889019123,79.47675341562179,2020-12-23,2020,15
Tiruvarur,9.364422817745872,79.0479597862676,2022-10-30,2022,15
Salem,9.25577671285841,76.59582102659637,2016-08-16,2016,17
Coimbatore,13.19639313368383,78.14988766209166,2022-08-25,2022,14
Tiruchirappalli,10.494646628898746,79.3199696545924,2025-03-21,2025,14
Tiruvallur,12.884005519149685,79.1581674412871,2014-10-19,2014,16
Tiruppur,11.298769353517763,79.21465589721967,2025-06-29,2025,8
Erode,12.22226401305712,80.06453910782892,2013-05-07,2013,7
Ariyalur,12.305881205692778,76.62231682841326,2022-12-16,2022,12
Tiruppur,11.298769353517763,79.21465589721967,2022-06-06,2022,17
Tiruchirappalli,10.494646628898746,79.3199696545924,2021-10-18,2021,19
Namakkal,11.88168313402467,78.21006029734804,2023-05-18,2023,13
Dindigul,11.71587791882988,77.4615963417431,2022-07-09,2022,15
Tiruchirappalli,10.494646628898746,79.3199696545924,2019-04-21,2019,9
Mayiladuthurai,12.511186625404672,78.71974466077558,2019-10-11,2019,11
Coimbatore,13.19639313368383,78.14988766209166,2017-08-30,2017,14
Sivaganga,9.82810637090627,77.21275160084942,2025-03-20,2025,21
Theni,11.028664171009837,79.84010167865944,2024-04-12,2024,17
Perambalur,11.21215672280004,79.19018115232493,2020-06-11,2020,11
Nagapattinam,8.175088461543824,79.18625315713577,2021-05-07,2021,18
Coimbatore,13.19639313368383,78.14988766209166,2025-12-31,2025,12
Vellore,8.22596513178947,78.98801287255277,2020-07-21,2020,12
Erode,12.22226401305712,80.06453910782892,2018-12-27,2018,8
Karur,10.494940950452266,76.74816994691155,2024-07-08,2024,21
Thoothukudi,10.745965039564158,79.87680787016569,2024-12-04,2024,20
Vellore,8.22596513178947,78.98801287255277,2022-06-08,2022,15
Perambalur,11.21215672280004,79.19018115232493,2024-11-12,2024,16
Namakkal,11.88168313402467,78.21006029734804,2020-07-31,2020,12
Perambalur,11.21215672280004,79.19018115232493,2021-08-22,2021,20
Dindigul,11.71587791882988,77.4615963417431,2012-06-21,2012,8
Karur,10.494940950452266,76.74816994691155,2025-06-07,2025,14
Namakkal,11.88168313402467,78.21006029734804,2017-02-08,2017,12
Nagapattinam,8.175088461543824,79.18625315713577,2012-03-05,2012,10
Namakkal,11.88168313402467,78.21006029734804,2013-01-17,2013,10
Dharmapuri,11.620204042032553,77.98810758995262,2023-03-10,2023,14
Namakkal,11.88168313402467,78.21006029734804,2013-05-09,2013,5
Tirunelveli,11.364535836693786,78.9978185573482,2010-07-16,2010,6
Sivaganga,9.82810637090627,77.21275160084942,2018-06-10,2018,16
Ramanathapuram,10.459286774629927,79.98738840538071,2015-06-15,2015,8
Dindigul,11.71587791882988,77.4615963417431,2024-06-13,2024,12
Viluppuram,12.485439055348948,78.36255300160714,2015-01-02,2015,7
Tiruvarur,9.364422817745872,79.0479597862676,2024-11-30,2024,12
Tirupathur,9.264329008844909,79.8427404651618,2021-05-17,2021,9
Ariyalur,12.305881205692778,76.62231682841326,2020-02-18,2020,6
Kanchipuram,12.553203369050639,76.91809803087223,2022-12-14,2022,9
Dindigul,11.71587791882988,77.4615963417431,2019-11-15,2019,16
Ranipet,10.74911792754445,77.95757451518396,2013-05-05,2013,8
Ramanathapuram,10.459286774629927,79.98738840538071,2015-06-13,2015,13
Thanjavur,9.435157103765098,78.98806423544055,2019-03-06,2019,8
Thanjavur,9.435157103765098,78.98806423544055,2012-09-24,2012,7
Coimbatore,13.19639313368383,78.14988766209166,2016-05-06,2016,9
Vellore,8.22596513178947,78.98801287255277,2013-02-09,2013,8
Virudhunagar,8.479253000752081,80.0074729531343,2021-08-03,2021,15
Tiruchirappalli,10.494646628898746,79.3199696545924,2025-06-22,2025,14
Coimbatore,13.19639313368383,78.14988766209166,2013-11-02,2013,5
Cuddalore,11.398891248278582,78.96890626302286,2017-08-29,2017,14
Tiruvallur,12.884005519149685,79.1581674412871,2016-08-25,2016,7
Tiruvannamalai,11.975069982513673,80.33873216325708,2018-10-12,2018,16
Karur,10.494940950452266,76.74816994691155,2021-11-01,2021,15
Krishnagiri,8.952412058033609,79.96754407478385,2021-10-11,2021,14
Thoothukudi,10.745965039564158,79.87680787016569,2015-02-28,2015,11
Pudukkottai,13.448163145399755,79.75913900405705,2025-04-16,2025,10
Tirunelveli,11.364535836693786,78.9978185573482,2016-01-28,2016,8
Karur,10.494940950452266,76.74816994691155,2021-12-17,2021,15
Tiruvannamalai,11.975069982513673,80.33873216325708,2024-08-31,2024,17
Tiruvallur,12.884005519149685,79.1581674412871,2024-04-01,2024,17
Tiruvarur,9.364422817745872,79.0479597862676,2023-07-30,2023,13
Kallakurichi,10.947006157151062,79.95492868203901,2017-06-02,2017,13
Thanjavur,9.435157103765098,78.98806423544055,2019-01-23,2019,11
Thanjavur,9.435157103765098,78.98806423544055,2023-07-26,2023,15
Perambalur,11.21215672280004,79.19018115232493,2022-06-16,2022,17
Chennai,12.978227524916026,79.78258582106868,2023-09-26,2023,11
Dharmapuri,11.620204042032553,77.98810758995262,2016-09-04,2016,15
Tenkasi,9.415803319809571,77.79460476523921,2024-09-13,2024,12
Pudukkottai,13.448163145399755,79.75913900405705,2019-05-27,2019,9
Nilgiris,9.741199889019123,79.47675341562179,2023-02-24,2023,16
Salem,9.25577671285841,76.59582102659637,2024-04-17,2024,17
Erode,12.22226401305712,80.06453910782892,2013-01-22,2013,13
Virudhunagar,8.479253000752081,80.0074729531343,2024-06-04,2024,12
Mayiladuthurai,12.511186625404672,78.71974466077558,2012-08-13,2012,8
Dharmapuri,11.620204042032553,77.98810758995262,2024-10-05,2024,19
Tiruvannamalai,11.975069982513673,80.33873216325708,2013-02-17,2013,11
Erode,12.22226401305712,80.06453910782892,2017-04-19,2017,14
Thoothukudi,10.745965039564158,79.87680787016569,2025-02-01,2025,14
Tirupathur,9.264329008844909,79.8427404651618,2022-07-16,2022,17
Chengalpattu,10.971775155436356,80.06195662124445,2024-04-30,2024,11
Sivaganga,9.82810637090627,77.21275160084942,2024-04-02,2024,18
Theni,11.028664171009837,79.84010167865944,2021-07-04,2021,16
Tenkasi,9.415803319809571,77.79460476523921,2019-04-26,2019,15
Pudukkottai,13.448163145399755,79.75913900405705,2018-09-06,2018,8
Virudhunagar,8.479253000752081,80.0074729531343,2016-12-02,2016,13
Ranipet,10.74911792754445,77.95757451518396,2020-07-20,2020,14
Tiruppur,11.298769353517763,79.21465589721967,2013-08-28,2013,11
Tirupathur,9.264329008844909,79.8427404651618,2025-03-05,2025,17
Kallakurichi,10.947006157151062,79.95492868203901,2022-12-24,2022,18
Tirupathur,9.264329008844909,79.8427404651618,2012-05-30,2012,12
Dindigul,11.71587791882988,77.4615963417431,2022-10-10,2022,21
Kallakurichi,10.947006157151062,79.95492868203901,2015-03-20,2015,14
Ramanathapuram,10.459286774629927,79.98738840538071,2019-01-08,2019,14
Tirupathur,9.264329008844909,79.8427404651618,2017-03-27,2017,11
Mayiladuthurai,12.511186625404672,78.71974466077558,2017-07-19,2017,16
Chengalpattu,10.971775155436356,80.06195662124445,2023-03-22,2023,9
Vellore,8.22596513178947,78.98801287255277,2025-05-05,2025,12
Virudhunagar,8.479253000752081,80.0074729531343,2018-08-01,2018,17
Theni,11.028664171009837,79.84010167865944,2022-05-01,2022,10
Tirupathur,9.264329008844909,79.8427404651618,2022-09-12,2022,18
Ramanathapuram,10.459286774629927,79.98738840538071,2018-07-02,2018,17
Salem,9.25577671285841,76.59582102659637,2022-03-06,2022,13
Virudhunagar,8.479253000752081,80.0074729531343,2025-12-03,2025,18
Chennai,12.978227524916026,79.78258582106868,2023-04-08,2023,12
Karur,10.494940950452266,76.74816994691155,2023-05-15,2023,17
Ramanathapuram,10.459286774629927,79.98738840538071,2022-02-12,2022,18
Cuddalore,11.398891248278582,78.96890626302286,2023-01-27,2023,18
Namakkal,11.88168313402467,78.21006029734804,2024-12-26,2024,15
Cuddalore,11.398891248278582,78.96890626302286,2023-09-03,2023,13
Dindigul,11.71587791882988,77.4615963417431,2019-12-17,2019,14
Tiruvallur,12.884005519149685,79.1581674412871,2015-07-06,2015,14
Tiruchirappalli,10.494646628898746,79.3199696545924,2022-10-23,2022,16
Salem,9.25577671285841,76.59582102659637,2017-08-09,2017,9
Tiruvallur,12.884005519149685,79.1581674412871,2023-09-28,2023,7
Tiruvallur,12.884005519149685,79.1581674412871,2023-12-05,2023,12
Perambalur,11.21215672280004,79.19018115232493,2021-11-24,2021,14
Virudhunagar,8.479253000752081,80.0074729531343,2014-06-15,2014,10
Cuddalore,11.398891248278582,78.96890626302286,2016-07-29,2016,11
Nilgiris,9.741199889019123,79.47675341562179,2012-11-03,2012,9
Sivaganga,9.82810637090627,77.21275160084942,2021-01-15,2021,11
Mayiladuthurai,12.511186625404672,78.71974466077558,2022-02-08,2022,15
Namakkal,11.88168313402467,78.21006029734804,2024-12-01,2024,15
Kanyakumari,12.058539062877301,78.7208672049697,2023-12-29,2023,15
Ariyalur,12.305881205692778,76.62231682841326,2012-02-12,2012,6
Tiruvannamalai,11.975069982513673,80.33873216325708,2022-05-17,2022,10
Erode,12.22226401305712,80.06453910782892,2014-03-20,2014,12
Karur,10.494940950452266,76.74816994691155,2014-06-04,2014,6
Virudhunagar,8.479253000752081,80.0074729531343,2022-01-03,2022,13
Tirunelveli,11.364535836693786,78.9978185573482,2018-07-30,2018,7
Namakkal,11.88168313402467,78.21006029734804,2015-01-25,2015,14
Namakkal,11.88168313402467,78.21006029734804,2013-06-15,2013,8
Coimbatore,13.19639313368383,78.14988766209166,2025-12-27,2025,15
Tiruppur,11.298769353517763,79.21465589721967,2017-07-17,2017,10
Perambalur,11.21215672280004,79.19018115232493,2025-11-14,2025,16
Coimbatore,13.19639313368383,78.14988766209166,2020-03-04,2020,7
Dindigul,11.71587791882988,77.4615963417431,2021-02-17,2021,11
Salem,9.25577671285841,76.59582102659637,2016-05-27,2016,9
Kanyakumari,12.058539062877301,78.7208672049697,2019-05-12,2019,9
Ariyalur,12.305881205692778,76.62231682841326,2016-04-27,2016,13
Tirunelveli,11.364535836693786,78.9978185573482,2019-05-27,2019,12
Ranipet,10.74911792754445,77.95757451518396,2022-01-18,2022,16
Tiruchirappalli,10.494646628898746,79.3199696545924,2022-04-23,2022,11
Viluppuram,12.485439055348948,78.36255300160714,2020-10-13,2020,12
Karur,10.494940950452266,76.74816994691155,2016-05-20,2016,10
Nilgiris,9.741199889019123,79.47675341562179,2023-12-02,2023,16
Cuddalore,11.398891248278582,78.96890626302286,2024-01-17,2024,17
Namakkal,11.88168313402467,78.21006029734804,2025-02-15,2025,10
Krishnagiri,8.952412058033609,79.96754407478385,2016-12-19,2016,15
Dharmapuri,11.620204042032553,77.98810758995262,2016-10-18,2016,11
Tenkasi,9.415803319809571,77.79460476523921,2022-04-05,2022,19
Namakkal,11.88168313402467,78.21006029734804,2021-01-06,2021,17
Tiruvarur,9.364422817745872,79.0479597862676,2016-08-08,2016,7
Tenkasi,9.415803319809571,77.79460476523921,2024-02-01,2024,11
Ariyalur,12.305881205692778,76.62231682841326,2021-03-02,2021,6
Nagapattinam,8.175088461543824,79.18625315713577,2025-03-08,2025,16
Tiruvannamalai,11.975069982513673,80.33873216325708,2025-12-04,2025,8
Namakkal,11.88168313402467,78.21006029734804,2020-04-19,2020,13
Virudhunagar,8.479253000752081,80.0074729531343,2015-02-09,2015,10
Tiruvallur,12.884005519149685,79.1581674412871,2024-08-02,2024,14
Theni,11.028664171009837,79.84010167865944,2017-10-16,2017,5
Ramanathapuram,10.459286774629927,79.98738840538071,2019-12-31,2019,10
Vellore,8.22596513178947,78.98801287255277,2022-07-15,2022,14
Ranipet,10.74911792754445,77.95757451518396,2019-05-16,2019,13
Tiruvannamalai,11.975069982513673,80.33873216325708,2024-06-14,2024,13
Virudhunagar,8.479253000752081,80.0074729531343,2023-10-02,2023,16
Viluppuram,12.485439055348948,78.36255300160714,2019-06-09,2019,8
Ranipet,10.74911792754445,77.95757451518396,2025-06-17,2025,20
Salem,9.25577671285841,76.59582102659637,2023-11-07,2023,10
Thanjavur,9.435157103765098,78.98806423544055,2024-03-05,2024,13
Krishnagiri,8.952412058033609,79.96754407478385,2019-11-02,2019,8
Tiruvannamalai,11.975069982513673,80.33873216325708,2017-01-06,2017,11
Vellore,8.22596513178947,78.98801287255277,2021-11-02,2021,13
Madurai,10.184734806512786,77.18063412427139,2020-08-20,2020,16
Theni,11.028664171009837,79.84010167865944,2015-05-09,2015,9
Ramanathapuram,10.459286774629927,79.98738840538071,2022-03-05,2022,13
Mayiladuthurai,12.511186625404672,78.71974466077558,2024-12-10,2024,19
Tirupathur,9.264329008844909,79.8427404651618,2016-01-07,2016,14
Vellore,8.22596513178947,78.98801287255277,2024-12-15,2024,18
Salem,9.25577671285841,76.59582102659637,2023-04-14,2023,12
Erode,12.22226401305712,80.06453910782892,2021-05-31,2021,13
Pudukkottai,13.448163145399755,79.75913900405705,2023-09-30,2023,18
Kallakurichi,10.947006157151062,79.95492868203901,2019-11-23,2019,6
Salem,9.25577671285841,76.59582102659637,2024-01-30,2024,20
Dharmapuri,11.620204042032553,77.98810758995262,2013-10-19,2013,14
Tiruvannamalai,11.975069982513673,80.33873216325708,2018-08-01,2018,9
Thanjavur,9.435157103765098,78.98806423544055,2025-05-10,2025,11
Sivaganga,9.82810637090627,77.21275160084942,2020-10-01,2020,6
Mayiladuthurai,12.511186625404672,78.71974466077558,2018-10-19,2018,10
Krishnagiri,8.952412058033609,79.96754407478385,2023-09-26,2023,12
Tiruvannamalai,11.975069982513673,80.33873216325708,2019-08-23,2019,15
Madurai,10.184734806512786,77.18063412427139,2025-10-29,2025,15
Kallakurichi,10.947006157151062,79.95492868203901,2014-03-04,2014,3
Chennai,12.978227524916026,79.78258582106868,2022-11-01,2022,15
Krishnagiri,8.952412058033609,79.96754407478385,2019-11-05,2019,10
Kallakurichi,10.947006157151062,79.95492868203901,2018-10-02,2018,6
Chennai,12.978227524916026,79.78258582106868,2025-11-26,2025,15
Dharmapuri,11.620204042032553,77.98810758995262,2017-09-05,2017,12
Kallakurichi,10.947006157151062,79.95492868203901,2016-10-07,2016,9
Thanjavur,9.435157103765098,78.98806423544055,2013-10-26,2013,5
Tiruchirappalli,10.494646628898746,79.3199696545924,2016-11-24,2016,9
Nilgiris,9.741199889019123,79.47675341562179,2019-09-03,2019,19
Sivaganga,9.82810637090627,77.21275160084942,2020-09-08,2020,16
Perambalur,11.21215672280004,79.19018115232493,2020-09-26,2020,13
Chengalpattu,10.971775155436356,80.06195662124445,2025-09-09,2025,13
Ariyalur,12.305881205692778,76.62231682841326,2021-02-27,2021,9
Tiruvallur,12.884005519149685,79.1581674412871,2012-12-11,2012,14
Karur,10.494940950452266,76.74816994691155,2023-02-02,2023,15
Tiruvallur,12.884005519149685,79.1581674412871,2019-12-03,2019,17
Theni,11.028664171009837,79.84010167865944,2016-10-21,2016,7
Tiruchirappalli,10.494646628898746,79.3199696545924,2020-05-18,2020,9
Coimbatore,13.19639313368383,78.14988766209166,2018-04-22,2018,14
Tiruchirappalli,10.494646628898746,79.3199696545924,2016-08-17,2016,8
Virudhunagar,8.479253000752081,80.0074729531343,2021-01-27,2021,15
Ariyalur,12.305881205692778,76.62231682841326,2022-07-08,2022,13
Thanjavur,9.435157103765098,78.98806423544055,2025-05-19,2025,9
Namakkal,11.88168313402467,78.21006029734804,2021-09-08,2021,8
Chennai,12.978227524916026,79.78258582106868,2020-12-30,2020,8
Tirupathur,9.264329008844909,79.8427404651618,2023-03-03,2023,13
Tiruppur,11.298769353517763,79.21465589721967,2016-08-27,2016,12
Krishnagiri,8.952412058033609,79.96754407478385,2023-02-09,2023,16
Erode,12.22226401305712,80.06453910782892,2021-05-27,2021,19
Tiruvarur,9.364422817745872,79.0479597862676,2020-06-10,2020,12
Erode,12.22226401305712,80.06453910782892,2023-06-01,2023,14
Salem,9.25577671285841,76.59582102659637,2023-03-31,2023,10
Virudhunagar,8.479253000752081,80.0074729531343,2021-05-01,2021,19
Viluppuram,12.485439055348948,78.36255300160714,2025-12-04,2025,14
Dharmapuri,11.620204042032553,77.98810758995262,2021-07-22,2021,15
Vellore,8.22596513178947,78.98801287255277,2020-11-01,2020,6
Viluppuram,12.485439055348948,78.36255300160714,2025-01-27,2025,16
Coimbatore,13.19639313368383,78.14988766209166,2024-02-16,2024,21
Virudhunagar,8.479253000752081,80.0074729531343,2016-02-17,2016,13
Pudukkottai,13.448163145399755,79.75913900405705,2021-09-24,2021,16
Karur,10.494940950452266,76.74816994691155,2016-05-13,2016,10
Dindigul,11.71587791882988,77.4615963417431,2012-12-19,2012,13
Krishnagiri,8.952412058033609,79.96754407478385,2020-12-28,2020,8
Tirupathur,9.264329008844909,79.8427404651618,2025-03-20,2025,17
Tiruvarur,9.364422817745872,79.0479597862676,2013-12-19,2013,6
Dharmapuri,11.620204042032553,77.98810758995262,2022-08-06,2022,17
Chennai,12.978227524916026,79.78258582106868,2015-03-29,2015,14
Ramanathapuram,10.459286774629927,79.98738840538071,2022-04-24,2022,15
Nagapattinam,8.175088461543824,79.18625315713577,2022-05-13,2022,8
Namakkal,11.88168313402467,78.21006029734804,2012-05-12,2012,12
Nilgiris,9.741199889019123,79.47675341562179,2019-02-24,2019,16
Viluppuram,12.485439055348948,78.36255300160714,2021-04-17,2021,13
